country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio,continent,vaccination_rate,death_rate_per_million,country_avg_vaccination_rate,country_avg_death_rate,continent_avg_vaccination_rate,continent_avg_death_rate
Canada,CAN,2021-01-16,549131.0,528606.0,20525.0,155,38179601.0,1.3845246837440757,North America,0.05375907411918736,4.059759555894782,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-01-17,576499.0,554720.0,21779.0,191,38179601.0,1.4529224650619057,North America,0.057043550559891916,5.002671452747765,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-01-18,620797.0,598277.0,22520.0,136,38179601.0,1.567006946981976,North America,0.05898437754758097,3.5621116103334867,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-01-19,660191.0,635430.0,24761.0,149,38179601.0,1.6643180739369174,North America,0.06485400410549078,3.9026075730859526,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-01-20,703317.0,665861.0,37456.0,106,38179601.0,1.7440229404178424,North America,0.09810474446812578,2.7763516962893355,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-01-21,746078.0,702389.0,43689.0,146,38179601.0,1.8396970675518585,North America,0.11443021628224977,3.8240315816815373,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-01-22,783940.0,733927.0,50013.0,196,38179601.0,1.9223013881156064,North America,0.13099403527030049,5.13363143842179,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-01-23,811208.0,756819.0,54389.0,160,38179601.0,1.9822601079566025,North America,0.14245565321649117,4.190719541568808,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-01-24,826559.0,769521.0,57038.0,206,38179601.0,2.0155291827172315,North America,0.14939391325750104,5.3955514097698405,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-01-25,850271.0,784999.0,65272.0,146,38179601.0,2.056069155882483,North America,0.1709604036982995,3.8240315816815373,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-01-26,879341.0,805867.0,73474.0,120,38179601.0,2.110726615503394,North America,0.19244307974826663,3.143039656176606,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-01-27,902330.0,819315.0,83015.0,144,38179601.0,2.14594961325028,North America,0.21743286421458413,3.7716475874119273,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-01-28,927378.0,834461.0,92917.0,165,38179601.0,2.1856200121106557,North America,0.2433681797774681,4.321679527242833,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-01-29,949192.0,846851.0,102341.0,130,38179601.0,2.218071896560679,North America,0.26805151787730835,3.404959627524656,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-01-30,964711.0,853872.0,110839.0,131,38179601.0,2.2364612977490257,North America,0.2903094770424657,3.4311516246594613,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-01-31,970444.0,857054.0,113390.0,137,38179601.0,2.2447955912373208,North America,0.29699105551155447,3.5883036074682915,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-02-01,988888.0,870930.0,117958.0,141,38179601.0,2.281139606461576,North America,0.3089555598027334,3.693071596007512,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-02-02,1000475.0,877588.0,122887.0,90,38179601.0,2.2985782381539295,North America,0.3218655951904788,2.3572797421324547,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-02-03,1014148.0,881933.0,132215.0,104,38179601.0,2.309958660909002,North America,0.34629749011782496,2.7239677020197255,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-02-04,1033682.0,888932.0,144750.0,77,38179601.0,2.328290439703652,North America,0.3791291585263031,2.0167837793799888,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-02-05,1057261.0,899206.0,158055.0,142,38179601.0,2.355200097559951,North America,0.41397761071416117,3.719263593142317,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-02-06,1078963.0,907156.0,171807.0,158,38179601.0,2.376022735282121,North America,0.4499968451739451,4.138335547299198,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-02-07,1092823.0,913235.0,179588.0,96,38179601.0,2.391944850340369,North America,0.4703768381445369,2.514431724941285,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-02-08,1114204.0,923675.0,190529.0,93,38179601.0,2.419289295349105,North America,0.49903350220972714,2.4358557335368696,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-02-09,1140516.0,933039.0,207477.0,65,38179601.0,2.443815481466137,North America,0.5434236989537947,1.702479813762328,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-02-10,1170570.0,942685.0,227885.0,68,38179601.0,2.46908028190237,North America,0.5968763267065049,1.7810558051667433,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-02-11,1203973.0,955251.0,248719.0,74,38179601.0,2.501993145501966,North America,0.6514447335371577,1.9382077879755735,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-02-12,1241657.0,969364.0,272288.0,95,38179601.0,2.5389579110583163,North America,0.7131766515841798,2.4882397278064796,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-02-13,1275341.0,982041.0,293295.0,84,38179601.0,2.5721615058261085,North America,0.7681981799652647,2.200127759323624,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-02-14,1292105.0,984385.0,307715.0,74,38179601.0,2.578300909954507,North America,0.8059670398336536,1.9382077879755735,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-02-15,1302128.0,986092.0,316031.0,66,38179601.0,2.582771883865418,North America,0.8277483046509574,1.7286718108971333,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-02-16,1328817.0,994805.0,334007.0,65,38179601.0,2.605592970968974,North America,0.874831038700483,1.702479813762328,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-02-17,1349676.0,999755.0,349916.0,18,38179601.0,2.618558009550702,North America,0.9164998869422445,0.4714559484264909,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Canada,CAN,2021-02-18,1377335.0,1007455.0,369875.0,86,38179601.0,2.638725847344502,North America,0.9687764940236018,2.252511753593234,26.837734016394414,1.201189272573013,25.330161870977133,2.7121448645862953
Cabo Verde,CPV,2021-05-12,21318.0,18650.0,2668.0,1,563890.0,3.3073826455514377,Africa,0.4731419248434978,1.7733955204029155,9.054913192289277,1.1400399774018743,6.7162313205294755,1.7302538308583773
Cabo Verde,CPV,2021-05-18,22531.0,19858.0,2670.0,2,563890.0,3.5216088244161092,Africa,0.4734966039475784,3.546791040805831,9.054913192289277,1.1400399774018743,6.7162313205294755,1.7302538308583773
Cabo Verde,CPV,2021-05-21,24027.0,21357.0,2670.0,0,563890.0,3.7874408129245065,Africa,0.4734966039475784,0.0,9.054913192289277,1.1400399774018743,6.7162313205294755,1.7302538308583773
Cabo Verde,CPV,2021-06-08,34449.0,31748.0,2701.0,0,563890.0,5.630176098175176,Africa,0.4789941300608275,0.0,9.054913192289277,1.1400399774018743,6.7162313205294755,1.7302538308583773
Cabo Verde,CPV,2021-06-10,39211.0,36440.0,2771.0,1,563890.0,6.462253276348225,Africa,0.4914078987036479,1.7733955204029155,9.054913192289277,1.1400399774018743,6.7162313205294755,1.7302538308583773
Cabo Verde,CPV,2021-06-14,44942.0,42164.0,2778.0,2,563890.0,7.477344872226853,Africa,0.49264927556792987,3.546791040805831,9.054913192289277,1.1400399774018743,6.7162313205294755,1.7302538308583773
Cabo Verde,CPV,2021-06-20,63606.0,60771.0,2835.0,0,563890.0,10.777101917040556,Africa,0.5027576300342266,0.0,9.054913192289277,1.1400399774018743,6.7162313205294755,1.7302538308583773
Cabo Verde,CPV,2021-06-24,74321.0,70333.0,3988.0,0,563890.0,12.472822713649826,Africa,0.7072301335366826,0.0,9.054913192289277,1.1400399774018743,6.7162313205294755,1.7302538308583773
Central African Republic,CAF,2021-09-22,150393.0,140492.0,9901.0,0,4949991.0,2.8382273826356452,Africa,0.20002056569395785,0.0,1.5920837027784494,0.0,6.7162313205294755,1.7302538308583773
Central African Republic,CAF,2021-09-30,207004.0,197103.0,9901.0,0,4949991.0,3.9818860276715657,Africa,0.20002056569395785,0.0,1.5920837027784494,0.0,6.7162313205294755,1.7302538308583773
Central African Republic,CAF,2021-10-14,255345.0,245444.0,9901.0,0,4949991.0,4.958473661871304,Africa,0.20002056569395785,0.0,1.5920837027784494,0.0,6.7162313205294755,1.7302538308583773
Chad,TCD,2021-07-05,14604.0,10920.0,3684.0,0,17081847.0,0.0639275132250043,Africa,0.02156675446162233,0.0,0.11251772283850742,0.0,6.7162313205294755,1.7302538308583773
Chad,TCD,2021-07-07,20478.0,15966.0,4512.0,0,17081847.0,0.0934676443361189,Africa,0.026414005464397382,0.0,0.11251772283850742,0.0,6.7162313205294755,1.7302538308583773
Chad,TCD,2021-07-15,24459.0,18484.0,5975.0,0,17081847.0,0.1082084390522875,Africa,0.03497865306954219,0.0,0.11251772283850742,0.0,6.7162313205294755,1.7302538308583773
Chad,TCD,2021-07-21,28810.0,21581.0,7229.0,0,17081847.0,0.1263387969696719,Africa,0.04231977958823774,0.0,0.11251772283850742,0.0,6.7162313205294755,1.7302538308583773
Chad,TCD,2021-07-29,29980.0,22445.0,7535.0,0,17081847.0,0.1313967980160459,Africa,0.044111154958828516,0.0,0.11251772283850742,0.0,6.7162313205294755,1.7302538308583773
Chad,TCD,2021-08-05,36173.0,26511.0,9662.0,0,17081847.0,0.1551998446069678,Africa,0.056562970034797766,0.0,0.11251772283850742,0.0,6.7162313205294755,1.7302538308583773
Chad,TCD,2021-08-12,40649.0,29786.0,10863.0,0,17081847.0,0.1743722444065913,Africa,0.06359382565597269,0.0,0.11251772283850742,0.0,6.7162313205294755,1.7302538308583773
Chad,TCD,2021-08-19,45390.0,33525.0,11865.0,0,17081847.0,0.1962609781014898,Africa,0.06945970186947582,0.0,0.11251772283850742,0.0,6.7162313205294755,1.7302538308583773
Chad,TCD,2021-08-28,51697.0,37024.0,14673.0,0,17081847.0,0.2167447115057288,Africa,0.08589820527019122,0.0,0.11251772283850742,0.0,6.7162313205294755,1.7302538308583773
Chad,TCD,2021-08-30,55598.0,40329.0,15269.0,0,17081847.0,0.2360927363416848,Africa,0.08938728932532881,0.0,0.11251772283850742,0.0,6.7162313205294755,1.7302538308583773
Chad,TCD,2021-09-09,76242.0,60431.0,15811.0,0,17081847.0,0.353773219020168,Africa,0.09256024831506804,0.0,0.11251772283850742,0.0,6.7162313205294755,1.7302538308583773
Chad,TCD,2021-09-15,104707.0,86821.0,17886.0,0,17081847.0,0.5082647093139283,Africa,0.1047076466613944,0.0,0.11251772283850742,0.0,6.7162313205294755,1.7302538308583773
Chad,TCD,2021-09-19,123052.0,98213.0,24839.0,0,17081847.0,0.5749553897772296,Africa,0.14541167591537377,0.0,0.11251772283850742,0.0,6.7162313205294755,1.7302538308583773
Chad,TCD,2021-09-26,142548.0,113135.0,29413.0,0,17081847.0,0.66231128284898,Africa,0.17218863978819152,0.0,0.11251772283850742,0.0,6.7162313205294755,1.7302538308583773
Chad,TCD,2021-09-29,154042.0,123426.0,30616.0,0,17081847.0,0.722556524478881,Africa,0.17923120374512194,0.0,0.11251772283850742,0.0,6.7162313205294755,1.7302538308583773
Chad,TCD,2021-10-06,173184.0,139591.0,33593.0,0,17081847.0,0.8171891482226717,Africa,0.19665906151717666,0.0,0.11251772283850742,0.0,6.7162313205294755,1.7302538308583773
Chad,TCD,2021-10-11,183351.0,146669.0,36682.0,0,17081847.0,0.8586249484613695,Africa,0.21474258609153915,0.0,0.11251772283850742,0.0,6.7162313205294755,1.7302538308583773
Chad,TCD,2021-10-13,191439.0,150842.0,40597.0,0,17081847.0,0.8830543910152104,Africa,0.23766165333292122,0.0,0.11251772283850742,0.0,6.7162313205294755,1.7302538308583773
Chad,TCD,2021-10-17,199516.0,155038.0,44478.0,0,17081847.0,0.9076184794302397,Africa,0.2603816788664598,0.0,0.11251772283850742,0.0,6.7162313205294755,1.7302538308583773
Chile,CHL,2021-01-13,11744.0,10712.0,1032.0,20,19248722.0,0.0556504478583045,South America,0.005361394901957647,1.039030019759234,41.39110490446832,3.7368623517656654,20.998690731896094,6.493491552577863
Chile,CHL,2021-01-14,18661.0,12832.0,5829.0,22,19248722.0,0.0666641660677524,South America,0.030282529925882873,1.1429330217351572,41.39110490446832,3.7368623517656654,20.998690731896094,6.493491552577863
Chile,CHL,2021-01-15,22092.0,13789.0,8303.0,90,19248722.0,0.0716359247123003,South America,0.0431353312703046,4.675635088916552,41.39110490446832,3.7368623517656654,20.998690731896094,6.493491552577863
